Day,Time,entry_id,Temperature,Humidity,UV_level,Rain,Wind_Speed
San,130940,1290,31,86.3,9287,0,0
San,131000,1291,30.9,86.2,8771,0,4.71
San,131020,1292,31,86.2,9654,0,5.04
San,131040,1293,30.9,86.3,8277,0,0
San,131100,1294,30.9,86.1,10592,0,4.68
San,131120,1295,31,86.1,8921,0,0
San,131140,1296,30.9,86.2,10754,0,0
San,131200,1297,30.9,86.1,13396,0,0
San,131220,1298,31,86.1,12591,0,0
San,131240,1299,31,86.1,13712,0,4.89
San,131300,1300,31,86.1,9793,0,4.68
San,131320,1301,31,86.2,9723,0,4.5
San,131340,1302,31,86.1,13364,0,4.47
San,131400,1303,31,86.1,14913,0,4.74
San,131420,1304,31,86.2,12474,0,4.74
San,131440,1305,30.9,86.7,8989,0,0
San,131500,1306,31,86.9,14270,0,0
San,131520,1307,31,86.5,13974,0,0
San,131540,1308,31,85.9,14101,0,0
San,131600,1309,31,86.3,13382,0,0
San,131620,1310,31.4,85.6,14323,0,0
San,131640,1311,31.3,85.7,8454,0,0
San,131700,1312,31.4,85.7,14591,0,0
San,131720,1313,31.4,85.7,14718,0,0
San,131740,1314,31.4,85.6,9611,0,0
San,131800,1315,31.3,85.7,14635,0,0
San,131820,1316,31.4,85.8,8759,0,0
San,131840,1317,31.5,85.8,10484,0,0
San,131900,1318,31.5,85.7,8116,0,0.09
San,131920,1319,30.8,85.7,13534,0,16.29
San,131940,1320,30.7,85.6,14426,0,15.3
San,132000,1321,30.8,86.2,13008,0,15.24
San,132020,1322,30.8,86.2,13564,0,15.33
San,132040,1323,30.8,86.3,10612,0,15.39
San,132100,1324,30.7,86.2,8084,0,15.42
San,132120,1325,30.7,86.2,10192,0,15.45
San,132140,1326,30.8,86.3,11095,0,14.61
San,132200,1327,28.9,86.1,14299,0,13.69
San,132220,1328,28.9,86.1,13036,0,27.66
San,132240,1329,28.9,86.2,12552,0,25.94
San,132300,1330,28.9,86.1,9283,0,21.75
San,132320,1331,28.9,86.1,8623,0,29.97
San,132340,1332,28.8,86.1,8159,0,16.87
San,132400,1333,28.8,86.1,12150,0,19.21
San,132420,1334,28.8,86.2,12623,0,23.64
San,132440,1335,28.8,86.1,12553,0,15.64
San,132500,1336,28.8,86.1,13500,0,8.63
San,132520,1337,28.8,86.2,9249,0,3.39
San,132540,1338,28.9,86.7,13147,0,6.73
San,132600,1339,28.9,86.9,8331,0,24.08
San,132620,1340,30.8,86.5,9305,0,9.32
San,132640,1341,30.7,85.9,11861,0,7.15
San,132700,1342,30.7,86.3,11719,0,22.33
San,132720,1343,30.8,85.7,14283,0,17.51
San,132740,1344,29.9,90.9,11616,0,4.68
San,132800,1345,29.8,91.2,8779,0,30
San,132820,1346,29.8,91.5,13746,0,18.78
San,132840,1347,29.7,91.3,9221,0,5.46
San,132900,1348,29.6,92,8679,0,10.49
San,132920,1349,29.7,92.7,9475,0,1
San,132940,1350,29.6,93.5,9921,0,14.79
San,133000,1351,29.7,93.4,11160,0,2.56
San,133020,1352,29.8,92.3,14866,0,12.62
San,133040,1353,29.8,91.4,12056,0,28.81
San,133100,1354,29.9,92.2,8776,0,20.15
San,133120,1355,30,90.4,10257,0,26.01
San,133140,1356,30.2,90,8161,0,0
San,133200,1357,30.2,91.4,10732,0,1.72
San,133220,1358,30.3,90.8,9820,0,8.45
San,133240,1359,30.5,89.8,14416,0,0.92
San,133300,1360,30.6,89.3,13892,0,6.84
San,133320,1361,30.7,89,12095,0,9.01
San,133340,1362,30.7,88.7,22364,0,2.07
San,133400,1363,30.7,88.9,23779,0,4.11
San,133420,1364,30.8,88.6,24908,0,3.29
San,133440,1365,30.7,88.3,22393,0,5.51
San,133500,1366,30.6,88.7,24674,0,0
San,133520,1367,30.6,88.6,32961,0,0
San,133540,1368,30.6,88.6,30023,0,0
San,133600,1369,30.6,88.7,30794,0,0
San,133620,1370,30.6,88.8,21429,0,0
San,133640,1371,30.6,89.3,28512,0,0
San,133700,1372,30.5,88.9,21541,0,0
San,133720,1373,30.7,88.7,21759,0,0
San,133740,1374,30.7,88.4,21607,0,0
San,133800,1375,30.7,88.2,24760,0,0
San,133820,1376,30.8,87.9,21467,0,0
San,133840,1377,30.8,87.7,25877,0,0
San,133900,1378,30.8,88,22540,0,0
San,133920,1379,30.8,87.8,25883,0,0
San,133940,1380,30.8,88,32452,0,0
San,134000,1381,30.9,87.9,29591,0,0
San,134020,1382,30.9,87.7,24653,0,0
San,134040,1383,30.9,87.6,25556,0,0
San,134100,1384,31,87.4,33446,0,0
San,134120,1385,30.9,87.5,24281,0,0
San,134140,1386,30.9,87.1,21850,0,0
San,134200,1387,30.9,87.2,23495,0,0
San,134220,1388,30.9,87.9,20652,0,0
San,134240,1389,30.9,87.5,29324,0,0
San,134300,1390,30.9,87,29769,0,0
San,134320,1391,31,87.2,21573,0,0
San,134340,1392,30.9,87.4,29823,0,0
San,134400,1393,30.9,87.3,22081,0,0
San,134420,1394,30.9,87.8,24503,0,0
San,134440,1395,30.9,85.8,24723,0,0
San,134500,1396,31,85.7,20891,0,0
San,134520,1397,31,85.6,25949,0,0
San,134540,1398,31,85.8,30433,0,0
San,134600,1399,31,85.8,23213,0,0
San,134620,1400,31,85.8,23713,0,0
San,134640,1401,31,85.8,24146,0,0
San,134700,1402,31,85.8,21264,0,0
San,134720,1403,31,85.8,30692,0,0
San,134740,1404,31,85.7,21477,0,0
San,134800,1405,30.9,85.8,28594,0,0
San,134820,1406,31,85.7,20612,0,0
San,134840,1407,30.9,85.7,21839,0,0
San,134900,1408,31,85.7,22441,0,0
San,134920,1409,31,85.8,27806,0,1
San,134940,1410,30.9,86.2,32267,0,3.87
San,135000,1411,31,86.3,25808,0,2.46
San,135020,1412,30.9,86.2,22738,0,1.93
San,135040,1413,31,86.1,23494,0,7.59
San,135100,1414,31,86.1,29008,0,4.75
San,135120,1415,31,86.1,25190,0,5.42
San,135140,1416,31,86.2,24807,0,9.18
San,135200,1417,31,86.1,23736,0,8.11
San,135220,1418,31,86.1,23196,0,6.33
San,135240,1419,31,86.2,24843,0,10
San,135300,1420,30.9,86.7,23377,0,1.2
San,135320,1421,31,86.9,30708,0,0.7
San,135340,1422,31,86.5,22724,0,0
San,135400,1423,31,85.9,25055,0,0
San,135420,1424,31,86.3,24069,0,0
San,135440,1425,31,86.4,29577,0,0
San,135500,1426,31,86.6,26144,0,0
San,135520,1427,31,86.4,22878,0,0
San,135540,1428,31,86.1,32460,0,0
San,135600,1429,31,86.3,30532,0,0
San,135620,1430,31,86.2,25973,0,0
San,135640,1431,30.9,86,25470,0,0
San,135700,1432,30.9,86.5,26382,0,0
San,135720,1433,30.9,86,27595,0,0
San,135740,1434,30.9,86,20894,0,0
San,135800,1435,30.9,86,20861,0,0
San,135820,1436,30.9,86.4,21367,0,0
San,135840,1437,30.8,86.3,27141,0,0
San,135900,1438,30.9,86.3,32721,0,0
San,135920,1439,30.9,86,29722,0,0
San,135940,1440,30.9,86.5,24568,0,0
San,140000,1441,30.8,86.2,32115,0,0
San,140020,1442,30.9,86,26655,0,0
San,140040,1443,30.8,86,29009,0,0
San,140100,1444,30.9,86.3,24035,0,0
San,140120,1445,30.9,86,29894,0,0
San,140140,1446,30.9,86.4,26660,0,0
San,140200,1447,30.9,86.3,31568,0,0
San,140220,1448,31,86.4,31753,0,0
San,140240,1449,30.9,86.1,25457,0,0
San,140300,1450,30.9,85.9,29144,0,0
San,140320,1451,30.9,85.9,29672,0,0
San,140340,1452,30.9,85.6,24614,0,0
San,140400,1453,30.9,86.2,29067,0,0
San,140420,1454,30.9,86,22569,0,0
San,140440,1455,30.9,85.8,27441,0,0
San,140500,1456,30.9,85.7,29064,0,0
San,140520,1457,30.9,85.7,30471,0,0
San,140540,1458,30.9,85.7,25018,0,0
San,140600,1459,31,85.6,28622,0,0
San,140620,1460,30.9,85.6,21383,0,0
San,140640,1461,31,85.7,32072,0,0
San,140700,1462,30.9,85.7,30380,0,0
San,140720,1463,31,85.7,33317,0,0
San,140740,1464,31,85.6,20709,0,0
San,140800,1465,30.9,85.7,23248,0,0
San,140820,1466,30.9,85.6,31727,0,0
San,140840,1467,30.9,85.6,24283,0,0
San,140900,1468,31,85.4,21424,0,0
San,140920,1469,30.9,85.6,25222,0,0
San,140940,1470,30.8,85.7,31525,0,0
San,141000,1471,30.9,85.6,24535,0,0
San,141020,1472,30.9,85.6,25349,0,0
San,141040,1473,30.9,85.7,33252,0,0
San,141100,1474,30.9,85.7,22186,0,0
San,141120,1475,30.9,85.8,24945,0,0
San,141140,1476,30.9,85.7,26950,0,0
San,141200,1477,30.9,85.6,30761,0,0
San,141220,1478,30.8,85.6,31019,0,0
San,141240,1479,30.9,85.6,25407,0,0
San,141300,1480,30.9,85.7,21526,0,0
San,141320,1481,30.9,85.6,31439,0,0
San,141340,1482,30.9,85.6,32778,0,0
San,141400,1483,30.9,85.6,23164,0,0
San,141420,1484,30.9,85.5,21232,0,0
San,141440,1485,30.9,85.5,27309,0,0
San,141500,1486,30.8,85.6,23218,0,0
San,141520,1487,30.9,85.5,31754,0,0
San,141540,1488,30.9,85.5,27543,0,0
San,141600,1489,30.9,85.5,28655,0,0
San,141620,1490,30.9,85.5,30681,0,0
San,141640,1491,30.9,85.6,32099,0,0
San,141700,1492,30.9,85.6,33473,0,0
San,141720,1493,30.9,85.5,31789,0,0
San,141740,1494,30.9,85.6,21997,0,0
San,141800,1495,30.9,85.6,23348,0,0
San,141820,1496,30.8,85.5,23467,0,0
San,141840,1497,30.8,85.6,28117,0,0
San,141900,1498,30.9,86,20445,0,0
San,141920,1499,30.9,86,31746,0,0
San,141940,1500,30.9,85.9,22566,0,0
San,142000,1501,30.9,85.9,28013,0,0
San,142020,1502,30.9,86,26715,0,0
San,142040,1503,30.9,85.7,29481,0,0
San,142100,1504,30.9,85.6,32170,0,0
San,142120,1505,30.9,85.7,30920,0,0
San,142140,1506,30.9,85.6,31247,0,0
San,142200,1507,30.9,85.1,29197,0,0
San,142220,1508,30.9,85.2,28717,0,0
San,142240,1509,30.9,85.4,25662,0,0
San,142300,1510,30.9,85.4,29421,0,0
San,142320,1511,30.8,85.6,29829,0,0
San,142340,1512,30.9,85.6,28232,0,0
San,142400,1513,30.8,85.5,30552,0,0
San,142420,1514,30.8,85.5,30422,0,1.2
San,142440,1515,30.9,85.5,31466,0,2.12
San,142500,1516,30.9,85.5,27495,0,2
San,142520,1517,30.9,85.5,25984,0,3.3
San,142540,1518,30.8,85.3,32246,0,2.9
San,142600,1519,30.9,85.6,26964,0,6.8
San,142620,1520,30.9,85.4,27569,0,16.77
San,142640,1521,30.9,85.3,30371,0,19.62
San,142700,1522,30.9,85.4,26932,0,13.48
San,142720,1523,30.9,85.3,30786,0,21.14
San,142740,1524,30.9,86,30047,0,12.2
San,142800,1525,31,86.5,29848,0,27.41
San,142820,1526,31,85.7,28638,0,28.18
San,142840,1527,30.9,85.4,32113,0,14.85
San,142900,1528,30.8,85.2,32629,0,10.92
San,142920,1529,30.8,85.2,27871,0,22.36
San,142940,1530,30.8,85.5,32585,0,20.09
San,143000,1531,30.8,85.7,29850,0,15.76
San,143020,1532,30.8,85.6,32658,0,23.56
San,143040,1533,30.7,85.8,29514,0,26.07
San,143100,1534,30.8,85.6,29988,0,17.99
San,143120,1535,30.7,85.8,31892,0,11.53
San,143140,1536,30.7,86.1,26371,0,25.64
San,143200,1537,30.8,86.1,32535,0,18.8
San,143220,1538,30.8,85.9,32239,0,24.29
San,143240,1539,30.8,85.8,32821,0,29.88
San,143300,1540,30.8,85.7,32750,0,0
San,143320,1541,30.8,85.8,27196,0,0
San,143340,1542,30.8,85.8,32880,0,0
San,143400,1543,30.8,85.7,31167,0,0
San,143420,1544,30.7,85.6,33136,0,0
San,143440,1545,30.7,85.7,27379,0,0
San,143500,1546,30.8,85.7,28856,0,0
San,143520,1547,30.8,85.7,27657,0,0
San,143540,1548,30.8,85.8,30890,0,0
San,143600,1549,30.8,85.7,26470,0,0
San,143620,1550,30.8,85.6,32824,0,0
San,143640,1551,30.8,85.6,27775,0,0
San,143700,1552,30.8,85.7,31980,0,0
San,143720,1553,30.8,85.6,29267,0,0
San,143740,1554,30.9,85.6,33573,0,0
San,143800,1555,30.8,85.7,33050,0,0.45
San,143820,1556,30.9,85.7,27040,0,0.81
San,143840,1557,30.8,85.7,31394,0,0.29
San,143900,1558,30.8,85.6,26352,0,0.96
San,143920,1559,32.4,78.6,26790,0,0.06
San,143940,1560,32.4,78.3,28152,0,0.74
San,144000,1561,32.4,78.5,29616,0,0.12
San,144020,1562,32.3,78.5,33566,0,0.54
San,144040,1563,32.3,78.2,33799,0,0.91
San,144100,1564,32.3,78,32869,0,0.35
San,144120,1565,32.3,78.3,25256,0,0.62
San,144140,1566,32.2,78,33385,0,0.16
San,144200,1567,32.2,78.2,28053,0,0.87
San,144220,1568,32.2,78.3,25366,0,0.41
San,144240,1569,32.3,79,29992,0,0.25
San,144300,1570,32.2,79.7,30092,0,0.68
San,144320,1571,32.2,79.3,28045,0,0.03
San,144340,1572,32.1,79.2,26717,0,0.58
San,144400,1573,32.2,79.1,30156,0,0.99
San,144420,1574,32.3,79.1,30608,0,0.19
San,144440,1575,32.4,79,27616,0,0.45
San,144500,1576,32.4,78.7,28150,0,0.81
San,144520,1577,32.4,78.5,33199,0,0.29
San,144540,1578,32.5,78.3,28476,0,0.96
San,144600,1579,32.6,77.7,30307,0,0.06
San,144620,1580,32.6,77.5,28492,0,0.74
San,144640,1581,32.6,78.6,33479,0,0.12
San,144700,1582,32.6,78.3,27711,0,0.54
San,144720,1583,32.5,78.2,28726,0,0.91
San,144740,1584,32.5,78.4,32570,0,0.35
San,144800,1585,32.5,78.5,27642,0,0.62
San,144820,1586,32.5,78.9,25024,0,0.16
San,144840,1587,32.4,79,30946,0,0.87
San,144900,1588,32.5,78.6,29194,0,0.41
San,144920,1589,32.5,78.9,25153,0,0.25
San,144940,1590,32.4,79.2,33316,0,0.68
San,145000,1591,32.4,78.8,25503,0,0.03
San,145020,1592,32.4,78.8,32868,0,0.58
San,145040,1593,32.4,78.8,33288,0,0.99
San,145100,1594,32.4,79.1,25501,0,0.19
San,145120,1595,32.4,78.9,25423,0,0
San,145140,1596,32.3,79,32483,0,0
San,145200,1597,32.3,79.5,28685,0,0
San,145220,1598,32.2,79.2,26011,0,0
San,145240,1599,32.3,79,28066,0,0
San,145300,1600,32.2,79.4,29760,0,0
San,145320,1601,32.2,79.3,31752,0,0
San,145340,1602,32.2,79.4,32229,0,0
San,145400,1603,32.2,79.6,31546,0,0
San,145420,1604,32.1,79.8,31553,0,0
San,145440,1605,32.1,79.7,26760,0,0
San,145500,1606,32.1,79.1,26037,0,0
San,145520,1607,32.1,79.7,32692,0,0
San,145540,1608,32.1,79.9,29086,0,0
San,145600,1609,32.1,79.2,26254,0,0
San,145620,1610,32.2,83.6,31924,0,0
San,145640,1611,32.4,80,32292,0,0
San,145700,1612,32.4,81.8,25258,0,0
San,145720,1613,32.5,78.1,32163,0,0
San,145740,1614,32.4,77.2,31764,0,0
San,145800,1615,32.4,77.4,25633,0,0
San,145820,1616,32.3,78.4,27885,0,0
San,145840,1617,32.3,78.5,27523,0,0
San,145900,1618,32.3,78.4,28210,0,0
San,145920,1619,32.2,77.9,28979,0,0
San,145940,1620,32.3,79.9,29904,0,0
San,150000,1621,32.3,78.4,32823,0,0
San,150020,1622,32.4,78.4,32771,0,0
San,150040,1623,32.4,78,30244,0,0
San,150100,1624,32.4,77.8,31247,0,0
San,150120,1625,32.5,78.2,31089,0,0
San,150140,1626,32.6,77.8,28007,0,0
San,150200,1627,32.7,77.4,28286,0,0
San,150220,1628,32.7,77.1,28624,0,0
San,150240,1629,32.7,77.2,32773,0,0
San,150300,1630,32.8,77,32877,0,0
San,150320,1631,32.8,77.1,30292,0,0
San,150340,1632,32.8,76.7,25154,0,0
San,150400,1633,32.8,77.5,29529,0,0
San,150420,1634,32.7,77,33162,0,0
San,150440,1635,32.7,77.6,33001,0,0
San,150500,1636,32.5,78,28015,0,0
San,150520,1637,32.5,78.1,527,1,37.84
San,150540,1638,32.4,78.2,709,1,26.62
San,150600,1639,32.3,78.3,640,1,22.98
San,150620,1640,32.4,78.5,615,1,24.39
San,150640,1641,32.3,78.3,759,1,34.52
San,150700,1642,32.2,78,752,1,35.41
San,150720,1643,32.3,78.2,614,1,28.77
San,150740,1644,32.2,78.5,394,1,32.08
San,150800,1645,32.3,78.4,480,1,31.5
San,150820,1646,32.2,78.5,561,1,23.89
San,150840,1647,32.2,78.6,556,1,39.75
San,150900,1648,32.2,80.4,603,1,38.16
San,150920,1649,32.2,79.8,631,1,19.43
San,150940,1650,32.3,79.9,440,1,33.95
San,151000,1651,32.2,79.6,430,1,20.75
San,151020,1652,32.2,80,722,1,30.12
San,151040,1653,32.2,79.8,693,1,17.26
San,151100,1654,32.3,79.3,614,1,29.92
San,151120,1655,32.3,79.5,468,1,15.54
San,151140,1656,32.4,78.6,517,1,25.91
San,151200,1657,32.3,78.6,605,1,27.61
San,151220,1658,32.2,79.2,628,1,21.17
San,151240,1659,32.3,79.1,594,1,18.04
San,151300,1660,30.2,91.4,373,1,36.21
San,151320,1661,30.3,90.8,578,1,16.49
San,151340,1662,30.5,89.8,462,1,40
San,151400,1663,30.6,89.3,481,1,11.82
San,151420,1664,30.7,89,614,1,17.45
San,151440,1665,30.7,88.7,439,1,26.36
San,151500,1666,30.7,88.9,625,1,4.97
San,151520,1667,30.8,88.6,510,1,23.28
San,151540,1668,30.7,88.3,760,1,19.73
San,151600,1669,30.6,88.7,664,1,31.12
San,151620,1670,30.6,88.6,534,1,6.54
San,151640,1671,30.6,88.6,548,1,10.69
San,151700,1672,30.6,88.7,741,1,39.1
San,151720,1673,30.6,88.8,623,1,25.94
San,151740,1674,30.6,89.3,414,1,7.25
San,151800,1675,30.5,88.9,588,1,35.81
San,151820,1676,30.7,88.7,661,1,16.2
San,151840,1677,30.7,88.4,355,1,14.47
San,151900,1678,30.7,88.2,734,1,28.96
San,151920,1679,30.8,87.9,392,1,32.53
San,151940,1680,30.8,87.7,670,1,1.57
San,152000,1681,30.8,88,453,1,13.76
San,152020,1682,30.8,87.8,426,1,20.62
San,152040,1683,30.8,88,743,1,2.87
San,152100,1684,30.9,87.9,759,1,34.05
San,152120,1685,30.9,87.7,458,1,9.63
San,152140,1686,30.9,87.6,670,1,12.35
San,152200,1687,31,87.4,418,1,21.83
San,152220,1688,30.9,87.5,408,1,36.49
San,152240,1689,30.9,87.1,623,1,18.91
San,152300,1690,30.9,87.2,526,1,38.29
San,152320,1691,30.9,87.9,464,1,22.69
San,152340,1692,30.9,87.5,633,1,29.67
San,152400,1693,30.9,87,671,1,3.4
San,152420,1694,31,87.2,617,1,5.16
San,152440,1695,30.9,87.4,450,1,37.09
San,152500,1696,30.9,87.3,725,1,15.85
San,152520,1697,30.9,87.8,634,1,8.41
San,152540,1698,30.9,85.8,576,1,24.7
San,152600,1699,31,85.7,439,1,27.09
San,152620,1700,31,85.6,759,1,33.73
San,152640,1701,31,85.8,475,1,40
San,152700,1702,31,85.8,507,1,2
San,152720,1703,31,85.8,755,1,2.2
San,152740,1704,31,85.8,422,1,11.2
San,152800,1705,31,85.8,775,1,19.82
San,152820,1706,31,85.8,348,1,24.09
San,152840,1707,31,85.7,327,1,18.57
San,152900,1708,30.9,85.8,363,1,27.34
San,152920,1709,31,85.7,743,1,26.76
San,152940,1710,30.9,85.7,553,1,22.48
San,153000,1711,31,85.7,727,1,21.05
San,153020,1712,31,85.8,402,1,25.27
San,153040,1713,30.9,86.2,627,1,23.09
San,153100,1714,31,86.3,709,1,17.91
San,153120,1715,30.9,86.2,654,1,20.15
San,153140,1716,31,86.1,431,1,28
San,153200,1717,31,86.1,668,0,12.22
San,153220,1718,31,86.1,712,0,5.4
San,153240,1719,31,86.2,375,0,4.44
San,153300,1720,31,86.1,741,0,16
San,153320,1721,31,86.1,508,0,11.12
San,153340,1722,31,86.2,350,0,22.98
San,153400,1723,30.9,86.7,461,0,24.39
San,153420,1724,31,86.9,743,0,34.52
San,153440,1725,31,86.5,390,0,35.41
San,153500,1726,30.9,86.4,670,0,28.77
San,153520,1727,30.9,85.6,552,0,32.08
San,153540,1728,30.9,86.2,647,0,31.5
San,153600,1729,30.9,86,741,0,23.89
San,153620,1730,30.9,85.8,660,0,39.75
San,153640,1731,30.9,85.7,515,0,38.16
San,153700,1732,30.9,85.7,521,0,19.43
San,153720,1733,30.9,85.7,437,0,33.95
San,153740,1734,31,85.6,583,0,20.75
San,153800,1735,30.9,85.6,533,0,30.12
San,153820,1736,31,85.7,775,0,17.26
San,153840,1737,30.9,85.7,714,0,29.92
San,153900,1738,31,85.7,586,0,15.54
San,153920,1739,31,85.6,641,0,25.91
San,153940,1740,30.9,85.7,377,0,27.61
San,154000,1741,30.9,85.6,605,0,21.17
San,154020,1742,30.9,85.6,418,0,18.04
San,154040,1743,31,85.4,488,0,36.21
San,154100,1744,30.9,85.6,662,0,16.49
San,154120,1745,30.8,85.2,498,0,0
San,154140,1746,30.8,85.5,724,0,0
San,154200,1747,30.8,85.7,370,0,0
San,154220,1748,30.8,85.6,696,0,0
San,154240,1749,30.7,85.8,438,0,0
San,154300,1750,30.8,85.6,672,0,0
San,154320,1751,30.7,85.8,602,0,0
San,154340,1752,30.7,86.1,541,0,0
San,154400,1753,30.8,86.1,420,0,0
San,154420,1754,30.8,85.9,378,0,0
San,154440,1755,30.8,85.8,665,0,0
San,154500,1756,30.8,85.7,775,0,0
San,154520,1757,30.8,85.8,474,0,0
San,154540,1758,30.8,85.8,502,0,0
San,154600,1759,30.8,85.7,759,0,0
San,154620,1760,30.7,85.6,434,0,0
San,154640,1761,30.7,85.7,624,0,0
San,154700,1762,30.8,85.7,465,0,0
San,154720,1763,30.8,85.7,560,0,0
San,154740,1764,30.8,85.8,742,0,0
San,154800,1765,30.8,85.7,647,0,0
San,154820,1766,30.8,85.6,697,0,0
San,154840,1767,30.8,85.6,521,0,0
San,154900,1768,30.8,85.7,469,0,0
San,154920,1769,30.8,85.6,532,0,0
San,154940,1770,30.9,85.6,608,0,0
San,155000,1771,30.8,85.7,705,0,0
San,155020,1772,30.9,85.7,396,0,0
San,155040,1773,30.8,85.7,437,0,0
San,155100,1774,30.8,85.6,512,0,0
San,155120,1775,32.4,78.6,677,0,0
San,155140,1776,32.4,78.3,755,0,0
San,155200,1777,32.4,78.5,543,0,0
San,155220,1778,32.3,78.5,431,0,0
San,155240,1779,32.3,78.2,724,0,0
San,155300,1780,32.3,78,772,0,0
San,155320,1781,32.3,78.3,686,0,0
San,155340,1782,32.2,78,455,0,0
San,155400,1783,32.2,78.2,775,0,0
San,155420,1784,32.2,78.3,570,0,0
San,155440,1785,32.3,79,675,0,0
San,155500,1786,32.2,79.7,590,0,0
San,155520,1787,32.2,79.3,466,0,0
San,155540,1788,32.1,79.2,486,0,0
San,155600,1789,32.2,79.1,527,0,0
San,155620,1790,32.3,79.1,710,0,0
San,155640,1791,32.4,79,704,0,0
San,155700,1792,32.4,78.7,292,0,0
San,155720,1793,32.4,78.5,369,0,0
San,155740,1794,32.5,78.3,358,0,0
San,155800,1795,32.6,77.7,215,0,0
San,155820,1796,32.6,77.5,298,0,0
San,155840,1797,32.6,78.6,265,0,0
San,155900,1798,32.6,78.3,301,0,0
San,155920,1799,32.5,78.2,259,0,0
San,155940,1800,32.5,78.4,292,1,0
San,160000,1801,32.5,78.5,283,1,3.97
San,160020,1802,32.5,78.9,327,1,6.42
San,160040,1803,32.4,79,225,1,0.86
San,160100,1804,32.5,78.6,232,1,2.51
San,160120,1805,32.5,78.9,134,1,1.09
San,160140,1806,32.4,79.2,184,1,4.79
San,160200,1807,32.4,78.8,300,1,8.62
San,160220,1808,32.4,78.8,330,1,10.48
San,160240,1809,32.4,78.8,113,1,7.23
San,160300,1810,32.4,79.1,363,1,5.06
San,160320,1811,32.4,78.9,225,1,4.98
San,160340,1812,32.3,79,250,1,1.2
San,160400,1813,32.3,79.5,354,1,2.3
San,160420,1814,32.2,79.2,299,1,0
San,160440,1815,32.3,79,347,1,0
San,160500,1816,32.2,79.4,337,1,0
San,160520,1817,32.2,79.3,350,1,0
San,160540,1818,32.2,79.4,232,1,0
San,160600,1819,32.2,79.6,268,1,0
San,160620,1820,32.1,79.8,301,1,0
San,160640,1821,32.1,79.7,347,1,0
San,160700,1822,32.1,79.1,120,1,0
San,160720,1823,32.1,79.7,286,1,0
San,160740,1824,32.1,79.9,233,1,0
San,160800,1825,32.1,79.2,342,1,0
San,160820,1826,32.2,83.6,361,1,4.56
San,160840,1827,32.4,80,285,1,3.23
San,160900,1828,32.4,81.8,248,1,5.99
San,160920,1829,32.5,78.1,316,1,6.42
San,160940,1830,32.4,77.2,392,1,2.78
San,161000,1831,32.4,77.4,332,1,3.94
San,161020,1832,32.3,78.4,252,1,4.81
San,161040,1833,32.3,78.5,369,1,5.63
San,161100,1834,32.3,78.4,381,1,2.39
San,161120,1835,32.2,77.9,254,1,6.17
San,161140,1836,32.3,79.9,295,1,3.87
San,161200,1837,32.3,78.4,390,1,5.21
San,161220,1838,32.4,78.4,240,1,4.09
San,161240,1839,32.4,78,369,1,6.95
San,161300,1840,32.4,77.8,273,1,2.54
San,161320,1841,32.5,78.2,223,1,4.36
San,161340,1842,32.6,77.8,381,1,3.49
San,161400,1843,32.7,77.4,337,1,5.77
San,161420,1844,32.7,77.1,315,1,6.64
San,161440,1845,32.7,77.2,274,1,2.91
San,161500,1846,32.8,77,200,1,3.02
San,161520,1847,32.8,77.1,335,1,6.29
San,161540,1848,32.8,76.7,186,1,5.08
San,161600,1849,32.8,77.5,294,1,4.45
San,161620,1850,32.7,77,277,1,2.67
San,161640,1851,32.7,77.6,292,1,6.73
San,161700,1852,32.5,78,369,1,5.35
San,161720,1853,32.5,78.1,358,1,3.58
San,161740,1854,32.4,78.2,215,1,3.56
San,161800,1855,32.3,78.3,298,1,4.23
San,161820,1856,32.4,78.5,265,1,5.99
San,161840,1857,32.3,78.3,301,1,2.78
San,161900,1858,32.2,78,259,1,3.94
San,161920,1859,32.3,78.2,292,1,4.81
San,161940,1860,32.2,78.5,283,1,5.63
San,162000,1861,32.3,78.4,327,1,2.39
San,162020,1862,32.2,78.5,225,1,4.17
San,162040,1863,32.2,78.6,232,1,3.87
San,162100,1864,32.2,80.4,134,1,5.21
San,162120,1865,32.2,79.8,184,1,4.09
San,162140,1866,32.3,79.9,300,1,5.95
San,162200,1867,32.2,79.6,330,1,3.54
San,162220,1868,30.2,88.9,113,1,4.36
San,162240,1869,30.3,90.8,363,1,3.49
San,162300,1870,30.5,89.8,225,1,5.77
San,162320,1871,30.6,89.3,250,1,2.64
San,162340,1872,30.7,89,354,1,3.02
San,162400,1873,30.7,88.7,299,1,4.29
San,162420,1874,30.7,88.9,347,1,5.08
San,162440,1875,30.8,88.6,337,1,4.45
San,162500,1876,30.7,88.3,350,1,2.67
San,162520,1877,30.6,88.7,232,1,3.73
San,162540,1878,30.6,88.6,268,1,4.89
San,162600,1879,30.6,88.6,301,1,5.42
San,162620,1880,30.6,88.7,347,1,3.64
San,162640,1881,30.6,88.8,120,1,4.51
San,162700,1882,30.6,89.3,286,1,5.17
San,162720,1883,30.5,88.9,233,1,3.58
San,162740,1884,30.7,88.7,342,1,4.72
San,162800,1885,30.7,88.4,361,1,2.12
San,162820,1886,30.7,88.2,285,1,3.28
San,162840,1887,30.8,87.9,248,1,4.95
San,162900,1888,30.8,87.7,316,1,5.56
San,162920,1889,30.8,88,392,1,3.76
San,162940,1890,30.8,87.8,332,1,4.63
San,163000,1891,30.8,88,252,1,2.78
